,city,mar_status,age,xaccount_age,cred_limit,this_bill_rate,this_bill_mp,last_mp_days,six_bill_num,six_bill_avg_amt,six_cycle_mp_num,six_cycle_mp_avg_amt,six_bill_avg_debt_rate,six_bill_low_repay_num,epp_nbr_12m,alop_nbr_12m,epp_avg_amt_12m,alop_avg_amt_12m,consume_num_session12,consume_num_session6,consume_num_session3,consume_num_session,consume_amt_session12,consume_amt_session6,consume_amt_session3,consume_amt_session,month_avg_use_year,month_avg_use_month6,month_avg_use_month3,y
9134,53.0,1.0,39.0,5.0,30000.0,0.295722333,14721.87,9999.0,5.0,7502.32,0.0,0.0,0.93779,2.0,1.0,1.0,1416.67,1250.0,9.0,9.0,4.0,2.0,38760.0,38760.0,19055.0,7455.0,0.32299999999999995,0.32299999999999995,0.2381875,1.0
5499,6.0,2.0,25.0,7.0,15000.0,0.10545733300000001,0.0,60.0,6.0,6222.12,2.0,7991.555,0.933318,5.0,2.0,1.0,1331.93,1250.0,3.0,3.0,1.0,0.0,17426.93,17426.93,3000.0,0.0,0.193632556,0.193632556,0.066666667,0.0
8143,5.0,0.0,36.0,1.0,3000.0,0.78108,1800.0,9999.0,1.0,2343.24,0.0,0.0,0.1405944,0.0,0.0,1.0,0.0,83.33,2.0,2.0,2.0,2.0,2000.0,2000.0,2000.0,2000.0,0.666666667,0.666666667,0.666666667,1.0
8064,43.0,0.0,23.0,2.0,45000.0,0.294062889,10658.52,30.0,2.0,16164.94,1.0,5200.0,4.849482,1.0,2.0,0.0,850.0,0.0,6.0,6.0,6.0,5.0,14991.5,14991.5,14991.5,4791.5,0.166572222,0.166572222,0.166572222,1.0
7117,1.0,0.0,61.0,72.0,42000.0,0.040707143,1624.21,9999.0,6.0,3331.81,0.0,0.0,0.1999086,0.0,0.0,0.0,0.0,0.0,153.0,72.0,28.0,13.0,67736.96,23431.69,13319.93,1709.7,0.13439873,0.092982897,0.10571373,0.0
1552,6.0,0.0,30.0,22.0,25500.0,0.0017098039999999999,22824.8,9999.0,6.0,23437.86,0.0,0.0,3.7500576,2.0,0.0,0.0,0.0,0.0,71.0,28.0,11.0,0.0,230365.59,87165.0,34364.0,0.0,0.752828725,0.569705882,0.449202614,0.0
8090,23.0,0.0,47.0,66.0,27500.0,0.472481455,10674.75,60.0,6.0,7335.97,3.0,4030.7266670000004,2.147113171,2.0,6.0,0.0,2866.01,0.0,8.0,6.0,3.0,2.0,22200.0,18200.0,6700.0,5700.0,0.08,0.114465409,0.081212121,1.0
1505,52.0,0.0,36.0,15.0,15000.0,0.960666667,13682.9,9999.0,6.0,12415.68,0.0,0.0,0.18623520000000002,0.0,0.0,0.0,0.0,0.0,36.0,19.0,4.0,2.0,103360.41,64000.81,27715.0,14410.0,0.5742245,0.7111201109999999,0.6158888889999999,0.0
7482,1.0,2.0,27.0,22.0,22000.0,0.070366364,41.29,21.0,6.0,17893.45,1.0,20186.04,4.4733625,6.0,1.0,2.0,1682.17,4083.33,200.0,94.0,2.0,2.0,31923.95,13430.71,499.0,499.0,0.13760323300000002,0.10174780300000001,0.007560606,0.0
5939,126.0,1.0,24.0,5.0,2000.0,0.40855,685.33,60.0,5.0,882.15,1.0,1148.4,0.10801836699999999,1.0,1.0,1.0,95.7,83.33,21.0,21.0,14.0,4.0,3175.38,3175.38,2595.18,721.4,0.317538,0.317538,0.43253,0.0
5882,135.0,0.0,49.0,55.0,36000.0,0.562820278,19248.45,9999.0,6.0,7755.07,0.0,0.0,1.454075625,0.0,0.0,0.0,0.0,0.0,97.0,59.0,29.0,13.0,61769.86,54285.47,50082.93,20261.53,0.19183186300000002,0.327020904,0.569124205,0.0
7416,102.0,0.0,49.0,63.0,54000.0,0.063555,3590.97,9999.0,6.0,9750.67,0.0,0.0,0.46803216,0.0,0.0,0.0,0.0,0.0,104.0,78.0,34.0,14.0,85121.15,68254.72,19953.45,3779.97,0.152546864,0.232158912,0.123169444,0.0
1998,98.0,0.0,31.0,21.0,58500.0,0.130735043,53204.74,326.0,6.0,51327.43,0.0,0.0,5.865991999999999,2.0,1.0,2.0,833.33,7500.0,50.0,19.0,8.0,2.0,386258.91,146839.31,62979.01,7616.0,0.550226368,0.41834561299999995,0.358854758,0.0
8108,71.0,0.0,29.0,13.0,38000.0,0.7440963159999999,25940.81,150.0,6.0,7025.8,1.0,2109.26,0.843096,0.0,4.0,0.0,1727.65,0.0,232.0,58.0,23.0,13.0,72019.72,43806.64,29878.8,27304.8,0.21182270600000003,0.233014043,0.28729615399999997,1.0
8730,121.0,2.0,23.0,5.0,15000.0,0.833666667,11879.75,9999.0,5.0,7365.0,0.0,0.0,0.491,0.0,0.0,0.0,0.0,0.0,9.0,9.0,7.0,3.0,38177.0,38177.0,27728.0,12497.0,0.509026667,0.509026667,0.616177778,1.0
5897,102.0,2.0,20.0,6.0,3000.0,0.175503333,771.04,146.0,6.0,1132.77,1.0,2849.3,0.27186479999999996,1.0,1.0,0.0,237.44,0.0,33.0,33.0,20.0,18.0,5596.12,5596.12,896.07,281.07,0.310895556,0.310895556,0.099563333,0.0
8109,129.0,2.0,25.0,14.0,21000.0,0.38947666700000005,8705.56,30.0,6.0,6919.1,4.0,2195.575,2.07573,4.0,6.0,0.0,877.15,0.0,93.0,34.0,11.0,1.0,22461.9,7427.02,1692.38,594.0,0.091308537,0.058944603,0.026863175,1.0
985,70.0,0.0,31.0,3.0,20000.0,0.0004,16945.02,9999.0,2.0,19089.73,0.0,0.0,4.5815352,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,19820.86,19820.86,19820.86,0.0,0.4955215,0.4955215,0.4955215,0.0
5165,12.0,2.0,20.0,5.0,2000.0,2.43,1604.71,9999.0,5.0,763.62,0.0,0.0,0.305448,0.0,0.0,0.0,0.0,0.0,16.0,16.0,13.0,2.0,7260.97,7260.97,7193.27,4832.0,0.726097,0.726097,1.198878333,0.0
8968,1.0,0.0,52.0,86.0,140000.0,0.066349286,36161.6,9999.0,6.0,28561.39,0.0,0.0,1.748656531,2.0,0.0,0.0,0.0,0.0,438.0,273.0,118.0,37.0,31448.22,19351.82,11984.76,9288.9,0.01708214,0.023037881,0.028535143,1.0
7130,95.0,0.0,40.0,56.0,67000.0,0.21270149300000002,13494.8,1666.0,6.0,18515.37,0.0,0.0,0.43059,0.0,0.0,0.0,0.0,0.0,123.0,59.0,30.0,6.0,278791.7,131484.4,59432.3,14251.0,0.34675584600000003,0.327075622,0.295683085,0.0
2533,35.0,2.0,30.0,4.0,1.0,0.0,0.0,9999.0,4.0,2937.91,0.0,0.0,0.195860667,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5307,3.0,0.0,35.0,4.0,4500.0,0.297157778,857.28,9999.0,4.0,3117.96,0.0,0.0,0.103932,0.0,1.0,4.0,216.67,500.0,30.0,30.0,27.0,3.0,9933.56,9933.56,8766.1,2812.0,0.551864444,0.551864444,0.649340741,0.0
6842,84.0,2.0,23.0,15.0,9000.0,0.662383333,5598.52,9999.0,6.0,9309.65,0.0,0.0,1.3964475,0.0,0.0,3.0,0.0,4416.67,91.0,38.0,16.0,6.0,78018.11,42509.0,18281.99,5885.18,0.7648834309999999,0.7872037040000001,0.6771107409999999,0.0
4362,68.0,0.0,46.0,74.0,54000.0,0.8787537040000001,45080.06,9999.0,6.0,12281.67,0.0,0.0,0.9825335999999999,0.0,0.0,0.0,0.0,0.0,146.0,59.0,32.0,7.0,137484.41,89949.74,50686.19,47452.7,0.21216729899999998,0.27762265399999997,0.31287771600000003,0.0
3157,80.0,0.0,24.0,15.0,4000.0,0.05125,3793.69,9999.0,6.0,3457.31,0.0,0.0,0.4148772,5.0,0.0,0.0,0.0,0.0,17.0,11.0,3.0,1.0,22954.5,5009.5,684.0,205.0,0.49901087,0.208729167,0.057,0.0
8832,15.0,2.0,22.0,14.0,2000.0,1.637255,1579.53,166.0,6.0,1277.41,0.0,0.0,0.19403696199999998,4.0,1.0,0.0,157.26,0.0,62.0,29.0,11.0,1.0,6764.56,4778.16,3326.3,2940.0,0.483182857,0.39818000000000003,0.554383333,1.0
6016,46.0,0.0,28.0,7.0,21000.0,0.590464762,11725.56,9999.0,6.0,8675.99,0.0,0.0,0.553786596,1.0,0.0,0.0,0.0,0.0,101.0,101.0,66.0,23.0,61742.7,61742.7,37692.7,12399.76,0.478625581,0.541602632,0.598296825,0.0
4360,55.0,0.0,40.0,5.0,10000.0,0.2718,2582.1,9999.0,5.0,3545.2,0.0,0.0,0.42542399999999997,0.0,0.0,0.0,0.0,0.0,4.0,4.0,3.0,2.0,17710.0,17710.0,7710.0,2710.0,0.3542,0.3542,0.257,0.0
2976,34.0,0.0,38.0,57.0,12000.0,0.087,991.8,9999.0,6.0,4063.68,0.0,0.0,0.812736,0.0,0.0,0.0,0.0,0.0,25.0,21.0,11.0,5.0,52930.36,36185.07,21715.47,2651.5,0.551357917,0.502570417,0.6032075,0.0
5092,113.0,0.0,28.0,9.0,25000.0,0.9844,23341.55,9999.0,6.0,13907.17,0.0,0.0,2.0860755,0.0,0.0,0.0,0.0,0.0,38.0,32.0,17.0,6.0,120379.0,107441.0,59678.0,24602.0,0.963032,0.9767363640000001,0.9181230770000001,0.0
5532,121.0,1.0,32.0,1.0,50000.0,0.23778000000000002,10700.1,9999.0,1.0,11889.0,0.0,0.0,1.1889,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,11889.0,11889.0,11889.0,11889.0,0.23778000000000002,0.23778000000000002,0.23778000000000002,0.0
1016,1.0,2.0,29.0,85.0,127000.0,0.083104567,10026.57,1034.0,6.0,17845.33,0.0,0.0,1.098174154,0.0,0.0,0.0,0.0,0.0,101.0,101.0,96.0,84.0,107106.49,107106.49,14564.57,10612.78,0.159384658,0.159384658,0.038227218,0.0
4944,117.0,0.0,36.0,17.0,5500.0,0.110285455,66.5,102.0,6.0,1064.69,1.0,3219.43,0.12776279999999998,3.0,2.0,0.0,509.9,0.0,15.0,15.0,4.0,1.0,7153.82,7153.82,418.6,70.0,0.260138909,0.260138909,0.025369697000000004,0.0
1698,29.0,0.0,25.0,14.0,6500.0,0.45615384600000003,5945.99,150.0,6.0,3264.18,1.0,1956.1,0.725373333,1.0,1.0,0.0,163.01,0.0,44.0,31.0,19.0,6.0,24992.0,16004.4,10020.3,2957.0,0.328842105,0.410369231,0.513861538,0.0
9642,52.0,0.0,28.0,15.0,50000.0,0.46826,22242.35,9999.0,6.0,14507.18,0.0,0.0,2.80784129,0.0,0.0,0.0,0.0,0.0,27.0,17.0,10.0,4.0,146310.27,101497.42,63890.48,23405.0,0.24385045,0.338324733,0.42593653299999995,1.0
7524,120.0,0.0,37.0,5.0,24000.0,0.15613875,3559.96,9999.0,5.0,3754.27,0.0,0.0,0.2252562,0.0,0.0,0.0,0.0,0.0,10.0,10.0,9.0,9.0,18747.33,18747.33,3747.33,3747.33,0.201584194,0.201584194,0.059481429,0.0
9909,93.0,2.0,26.0,7.0,14000.0,1.159204286,12234.31,30.0,6.0,3858.78,4.0,2238.17,0.520284944,0.0,4.0,0.0,746.06,0.0,106.0,94.0,70.0,37.0,44705.49,37825.53,28835.82,14876.31,0.558818625,0.5253545829999999,0.686567143,1.0
4988,3.0,0.0,50.0,55.0,182500.0,0.18107567100000002,14492.54,132.0,6.0,33091.93,1.0,53954.71,1.58841264,2.0,5.0,0.0,17116.71,0.0,30.0,9.0,2.0,1.0,297715.63,128068.73,38475.0,15321.0,0.13594321,0.116957744,0.070273973,0.0
6993,20.0,0.0,29.0,5.0,35000.0,0.024737143,822.02,9999.0,5.0,4888.65,0.0,0.0,0.586638,0.0,0.0,0.0,0.0,0.0,55.0,55.0,41.0,14.0,51843.28,51843.28,48785.96,865.8,0.35753986200000004,0.35753986200000004,0.513536421,0.0
9475,78.0,0.0,32.0,69.0,30000.0,0.207939667,4624.95,36.0,6.0,3342.83,2.0,2254.98,0.13152118,1.0,8.0,0.0,2314.44,0.0,202.0,115.0,77.0,16.0,40868.17,21119.72,16144.75,4868.37,0.11352269400000001,0.11733177800000001,0.17938611100000001,1.0
7476,94.0,0.0,44.0,7.0,3000.0,0.9833333329999999,2769.96,9999.0,6.0,2608.63,0.0,0.0,0.173908667,0.0,0.0,0.0,0.0,0.0,17.0,17.0,8.0,1.0,16693.0,16693.0,8965.0,2950.0,0.927388889,0.927388889,0.9961111109999999,0.0
135,103.0,0.0,56.0,21.0,30000.0,0.0004,11.01,9999.0,6.0,2948.41,0.0,0.0,0.29484099999999996,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3620,1.0,0.0,39.0,15.0,40000.0,0.03200375,88.82,208.0,6.0,1207.69,0.0,0.0,0.0483076,6.0,1.0,0.0,2373.3,0.0,9.0,2.0,2.0,2.0,80950.98,93.5,93.5,93.5,0.20237745,0.000406522,0.000779167,0.0
5413,94.0,0.0,32.0,4.0,45000.0,0.400533333,17122.8,9999.0,3.0,20974.67,0.0,0.0,0.35956577100000003,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,1.0,62900.0,62900.0,62900.0,18000.0,0.465925926,0.465925926,0.465925926,0.0
4480,16.0,0.0,33.0,2.0,54000.0,0.10759259300000001,5229.0,9999.0,1.0,5810.0,0.0,0.0,0.321290323,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,5810.0,5810.0,5810.0,5810.0,0.10759259300000001,0.10759259300000001,0.10759259300000001,0.0
6958,45.0,0.0,37.0,87.0,100000.0,0.6060418000000001,19912.88,9999.0,6.0,21690.7,0.0,0.0,1.0411536,0.0,0.0,0.0,0.0,0.0,1886.0,952.0,480.0,170.0,666980.17,358484.27,166473.31,61186.18,0.595518009,0.597473783,0.554911033,0.0
8288,89.0,0.0,31.0,8.0,7000.0,0.106822857,2134.9,135.0,6.0,2253.61,1.0,2500.0,0.176753725,2.0,1.0,0.0,208.33,0.0,11.0,6.0,3.0,2.0,14783.1,9138.09,2349.09,331.09,0.263983929,0.21757357100000002,0.111861429,1.0
4918,84.0,2.0,31.0,77.0,51000.0,0.376083922,37368.01,272.0,6.0,19211.8,0.0,0.0,5.361432558,5.0,2.0,0.0,1889.87,0.0,183.0,105.0,65.0,20.0,50416.06,39244.15,22266.32,17622.22,0.082379183,0.128248856,0.145531503,0.0
8921,3.0,0.0,42.0,18.0,16000.0,0.19703125,1017.17,30.0,6.0,9163.56,2.0,7940.99,0.39272399999999996,0.0,2.0,0.0,1323.5,0.0,42.0,13.0,8.0,1.0,99538.5,50827.5,24772.5,1801.0,0.518429688,0.529453125,0.51609375,1.0
9011,17.0,0.0,50.0,54.0,81000.0,0.76730037,54967.05,53.0,6.0,66754.23,2.0,13300.0,3.20420304,0.0,3.0,0.0,4716.67,0.0,70.0,26.0,11.0,4.0,794398.8,412165.0,187005.0,58260.0,0.8172827159999999,0.848076132,0.7695679009999999,1.0
108,49.0,0.0,28.0,21.0,8000.0,0.921125,7000.55,560.0,6.0,3894.84,0.0,0.0,0.9347616,4.0,0.0,2.0,0.0,8916.67,24.0,8.0,3.0,1.0,31219.86,8236.08,7541.21,7369.0,0.325206875,0.171585,0.314217083,0.0
7755,103.0,2.0,23.0,19.0,5000.0,0.0,4286.87,546.0,4.0,3619.78,1.0,1539.0,1.447912,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,5000.0,5000.0,5000.0,0.0,0.333333333,0.333333333,0.333333333,0.0
576,1.0,2.0,24.0,2.0,45000.0,0.88,37619.48,9999.0,2.0,36275.45,0.0,0.0,2.176527,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,2.0,72551.45,72551.45,72551.45,39600.0,0.806127222,0.806127222,0.806127222,0.0
9310,26.0,0.0,36.0,12.0,50000.0,0.48866000000000004,23210.52,9999.0,6.0,13917.88,0.0,0.0,1.6373976469999998,0.0,0.0,0.0,0.0,0.0,75.0,47.0,20.0,11.0,147562.13,99981.6,45225.0,24425.0,0.245936883,0.33327199999999996,0.3015,1.0
1298,102.0,0.0,45.0,95.0,24000.0,0.45224958299999996,16848.41,9999.0,6.0,29282.98,0.0,0.0,0.70279152,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,19525.0,0.0,0.0,0.0,0.067795139,0.0,0.0,0.0
7795,11.0,0.0,35.0,19.0,5000.0,0.045848,8.43,334.0,6.0,922.87,0.0,0.0,0.107518835,1.0,1.0,0.0,167.02,0.0,6.0,3.0,2.0,0.0,21543.22,13204.3,10204.3,0.0,0.359053667,0.44014333299999997,0.6802866670000001,0.0
9681,46.0,2.0,28.0,4.0,30000.0,0.09404833300000001,2680.38,9999.0,4.0,2420.3,0.0,0.0,0.029307366,0.0,0.0,0.0,0.0,0.0,102.0,102.0,100.0,35.0,11253.2,11253.2,8740.2,2813.45,0.125035556,0.125035556,0.12485999999999998,1.0
7020,1.0,0.0,31.0,5.0,3000.0,0.0,0.0,9999.0,5.0,5205.01,0.0,0.0,0.694001333,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1969,17.0,2.0,25.0,8.0,15000.0,0.397266667,5661.05,9999.0,6.0,7139.73,0.0,0.0,0.5711784000000001,0.0,0.0,0.0,0.0,0.0,44.0,37.0,11.0,4.0,77225.52,62250.12,41486.9,5959.0,0.643546,0.6916680000000001,0.9219311109999999,0.0
6042,3.0,2.0,30.0,25.0,5000.0,0.158074,750.85,9999.0,6.0,980.99,0.0,0.0,0.653993333,0.0,0.0,0.0,0.0,0.0,57.0,47.0,24.0,6.0,7924.33,6866.93,2944.17,790.37,0.273252759,0.269291373,0.196278,0.0
7538,102.0,0.0,26.0,11.0,39000.0,0.000205128,26182.09,9999.0,6.0,22769.96,0.0,0.0,2.7323952,4.0,0.0,0.0,0.0,0.0,14.0,7.0,4.0,0.0,94409.9,46798.0,44498.0,0.0,0.28871529100000004,0.226077295,0.380324786,0.0
7575,28.0,0.0,43.0,55.0,221000.0,0.034214932,7173.23,9999.0,5.0,32833.61,0.0,0.0,1.05067552,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,7561.5,7561.5,7561.5,7561.5,0.034214932,0.034214932,0.034214932,0.0
166,0.0,2.0,29.0,2.0,15000.0,0.7599199999999999,10258.92,9999.0,1.0,11398.8,0.0,0.0,1.367856,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,11398.8,11398.8,11398.8,11398.8,0.7599199999999999,0.7599199999999999,0.7599199999999999,0.0
9515,19.0,2.0,28.0,2.0,10000.0,0.9807,9316.65,9999.0,2.0,4927.25,0.0,0.0,1.84771875,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,9854.5,9854.5,9854.5,9807.0,0.492725,0.492725,0.492725,1.0
3795,1.0,0.0,48.0,83.0,22000.0,0.290909091,0.0,9999.0,6.0,38371.53,0.0,0.0,5.547691083999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2125,108.0,2.0,30.0,5.0,50000.0,0.0689598,3878.37,9999.0,5.0,3477.51,0.0,0.0,0.4173012,0.0,0.0,0.0,0.0,0.0,78.0,78.0,57.0,19.0,18580.53,18580.53,14585.63,4660.77,0.079066085,0.079066085,0.10059055199999999,0.0
3666,84.0,0.0,45.0,80.0,45500.0,0.0,34703.97,9999.0,6.0,39241.99,0.0,0.0,2.2970920980000002,2.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,17550.0,4567.0,0.0,0.0,0.032142857000000004,0.016728938,0.0,0.0
1061,96.0,0.0,41.0,19.0,28000.0,0.0437975,0.0,9999.0,6.0,6893.04,0.0,0.0,0.3676288,6.0,0.0,3.0,0.0,7333.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5152,91.0,2.0,27.0,19.0,3000.0,0.38132,1081.33,395.0,6.0,1472.66,0.0,0.0,0.7068768,0.0,0.0,0.0,0.0,0.0,19.0,10.0,7.0,4.0,18091.3,10317.96,4438.96,1143.96,0.5025361110000001,0.57322,0.493217778,0.0
4032,13.0,0.0,42.0,54.0,47500.0,0.946273895,42700.61,286.0,6.0,29915.25,0.0,0.0,2.6395808819999997,0.0,1.0,0.0,2655.17,0.0,145.0,64.0,35.0,8.0,319086.35,191412.04,114238.59,44928.01,0.559800614,0.671621193,0.8016743159999999,0.0
8826,99.0,0.0,47.0,21.0,16500.0,0.383727273,6014.92,9999.0,6.0,4836.94,0.0,0.0,0.725541,0.0,2.0,0.0,458.33,0.0,69.0,30.0,18.0,5.0,46954.11,32343.97,19287.74,6319.5,0.21246203600000002,0.326706768,0.38965131299999994,1.0
9658,84.0,0.0,48.0,71.0,65000.0,0.324844615,15159.15,231.0,6.0,23724.57,0.0,0.0,3.649933846,1.0,4.0,0.0,5368.67,0.0,170.0,95.0,7.0,1.0,477303.37,196562.39,78307.0,15937.0,0.611927397,0.504006128,0.401574359,1.0
4431,12.0,1.0,24.0,3.0,15000.0,0.128929333,10209.74,45.0,3.0,9390.95,1.0,4488.0,1.609877143,2.0,1.0,0.0,374.0,0.0,19.0,19.0,19.0,2.0,12867.44,12867.44,12867.44,59.94,0.285943111,0.285943111,0.285943111,0.0
5840,44.0,0.0,38.0,7.0,15000.0,0.571254,8140.37,9999.0,6.0,9858.74,0.0,0.0,1.1830488000000001,0.0,0.0,0.0,0.0,0.0,34.0,34.0,29.0,18.0,51693.24,51693.24,32203.94,8568.81,0.5743693329999999,0.5743693329999999,0.7156431109999999,0.0
5064,102.0,0.0,34.0,80.0,192000.0,0.095934375,41065.67,128.0,6.0,38213.88,1.0,24712.68,2.977704935,5.0,3.0,0.0,3080.56,0.0,9.0,8.0,4.0,1.0,109695.0,109545.0,47260.0,9000.0,0.047610677000000004,0.095091146,0.082048611,0.0
6553,16.0,0.0,35.0,60.0,100000.0,1.0,95000.0,9999.0,6.0,76100.97,0.0,0.0,3.65284656,0.0,0.0,0.0,0.0,0.0,88.0,53.0,22.0,7.0,787733.03,532706.81,270000.0,100000.0,0.656444192,0.887844683,0.9,0.0
4106,18.0,1.0,48.0,55.0,200000.0,0.23059320000000003,36690.57,1182.0,6.0,54654.45,0.0,0.0,2.359184892,0.0,14.0,0.0,14183.33,0.0,115.0,68.0,42.0,7.0,740450.69,267537.86,161264.76,38951.0,0.308521121,0.222948217,0.2687746,0.0
7679,54.0,0.0,30.0,3.0,2000.0,0.853,1620.7,9999.0,3.0,1062.0,0.0,0.0,0.06851612900000001,1.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,2.0,2958.0,2958.0,2958.0,1678.0,0.493,0.493,0.493,0.0
5663,18.0,2.0,27.0,19.0,20000.0,0.3359,18924.66,9999.0,6.0,16598.27,0.0,0.0,1.9917923999999998,0.0,0.0,0.0,0.0,0.0,26.0,22.0,16.0,5.0,33364.05,29488.05,17371.0,6710.0,0.139016875,0.24573375,0.289516667,0.0
6321,36.0,0.0,29.0,7.0,4500.0,0.8888888890000001,3800.0,9999.0,6.0,2847.43,0.0,0.0,0.7270034040000001,0.0,0.0,0.0,0.0,0.0,11.0,10.0,3.0,1.0,25356.0,25354.0,12438.0,4000.0,0.804952381,0.9390370370000001,0.921333333,0.0
646,0.0,0.0,50.0,14.0,5000.0,0.12,570.0,9999.0,6.0,804.81,0.0,0.0,0.1207215,0.0,0.0,0.0,0.0,0.0,23.0,16.0,6.0,3.0,6799.73,5633.7,1200.0,600.0,0.174352051,0.20865555600000002,0.08,0.0
3507,78.0,2.0,32.0,72.0,13000.0,0.132816923,12282.64,1175.0,6.0,11133.19,0.0,0.0,2.6719656,0.0,0.0,0.0,0.0,0.0,199.0,118.0,64.0,22.0,42281.88,12373.35,4403.6,1726.62,0.271037692,0.158632692,0.112912821,0.0
6179,17.0,0.0,49.0,101.0,53000.0,0.035079057000000004,1761.03,9999.0,6.0,569.93,0.0,0.0,0.11398599999999999,0.0,0.0,0.0,0.0,0.0,9.0,8.0,4.0,3.0,3771.19,3421.19,2059.19,1859.19,0.005021558,0.010758459,0.012950881000000001,0.0
6646,23.0,0.0,37.0,14.0,10000.0,0.9208,8463.59,9999.0,6.0,8731.06,0.0,0.0,0.6984848000000001,0.0,0.0,0.0,0.0,0.0,15.0,9.0,4.0,1.0,106333.0,55293.0,26000.0,9200.0,0.8861083329999999,0.92155,0.8666666670000001,0.0
1673,16.0,2.0,29.0,3.0,100000.0,0.06661639999999999,6325.61,9999.0,3.0,10940.81,0.0,0.0,0.298385727,0.0,0.0,0.0,0.0,0.0,212.0,212.0,212.0,79.0,33592.53,33592.53,33592.53,6907.65,0.1119751,0.1119751,0.1119751,0.0
3540,91.0,0.0,28.0,26.0,50000.0,0.484066,19187.18,13.0,6.0,46843.73,1.0,7355.25,3.1938906819999997,1.0,3.0,0.0,6334.13,0.0,23.0,23.0,4.0,3.0,245463.04,245463.04,64217.26,38851.28,0.818210133,0.818210133,0.428115067,0.0
5451,94.0,0.0,38.0,6.0,50000.0,0.79594,37793.85,9999.0,5.0,25888.6,0.0,0.0,4.438045713999999,0.0,0.0,0.0,0.0,0.0,16.0,16.0,13.0,5.0,130118.0,130118.0,100207.0,39789.0,0.520472,0.520472,0.668046667,0.0
5314,16.0,0.0,48.0,21.0,15000.0,0.066666667,14031.48,455.0,6.0,12172.1,0.0,0.0,1.1685216,4.0,0.0,0.0,0.0,0.0,12.0,10.0,7.0,1.0,24634.23,13634.23,5573.59,1000.0,0.136856833,0.151491444,0.123857556,0.0
2762,114.0,2.0,24.0,5.0,6000.0,0.0,4553.01,9999.0,4.0,5386.14,0.0,0.0,0.6463368,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5078.0,5078.0,0.0,0.0,0.211583333,0.211583333,0.0,0.0
5337,129.0,2.0,31.0,7.0,4000.0,0.3693375,1158.94,60.0,6.0,1592.03,1.0,2989.6,0.146956615,0.0,1.0,0.0,249.13,0.0,63.0,59.0,32.0,13.0,15793.97,13913.97,8149.65,1228.22,0.7896985,0.772998333,0.6791375,0.0
8299,46.0,0.0,32.0,57.0,5000.0,0.40339200000000003,836.56,30.0,6.0,2130.61,3.0,1783.7266670000001,0.639183,1.0,10.0,0.0,1085.81,0.0,38.0,24.0,6.0,1.0,22961.1,11692.12,5169.48,951.0,0.382685,0.38973733299999996,0.344632,1.0
8590,108.0,2.0,23.0,1.0,10000.0,0.43489799999999995,3914.08,9999.0,1.0,4417.98,0.0,0.0,0.8835959999999999,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,50.0,1348.98,1348.98,1348.98,1348.98,0.134898,0.134898,0.134898,1.0
2225,46.0,0.0,46.0,81.0,124500.0,0.289782169,32479.55,636.0,6.0,34060.27,0.0,0.0,3.26978592,0.0,1.0,0.0,1416.67,0.0,54.0,27.0,12.0,2.0,432536.31,253803.24,167448.18,34189.0,0.340848156,0.386306301,0.477060342,0.0
9856,32.0,0.0,45.0,7.0,15000.0,0.21368600000000001,2673.21,9999.0,6.0,2027.11,0.0,0.0,0.250776495,5.0,1.0,1.0,416.67,583.33,6.0,5.0,4.0,1.0,6074.6,6054.6,1054.6,421.8,0.057853333,0.067273333,0.023435556,1.0
4886,3.0,0.0,26.0,18.0,11000.0,0.388334545,3996.29,168.0,6.0,4768.59,0.0,0.0,0.520209818,3.0,1.0,1.0,751.68,1833.33,18.0,9.0,8.0,1.0,29669.0,9899.0,7899.0,3500.0,0.247241667,0.149984848,0.23936363600000002,0.0
