city,mar_status,age,xaccount_age,cred_limit,this_bill_rate,this_bill_mp,last_mp_days,six_bill_num,six_bill_avg_amt,six_cycle_mp_num,six_cycle_mp_avg_amt,six_bill_avg_debt_rate,six_bill_low_repay_num,epp_nbr_12m,alop_nbr_12m,epp_avg_amt_12m,alop_avg_amt_12m,consume_num_session12,consume_num_session6,consume_num_session3,consume_num_session,consume_amt_session12,consume_amt_session6,consume_amt_session3,consume_amt_session,month_avg_use_year,month_avg_use_month6,month_avg_use_month3,target
138,0,53,14,30000,0.532977667,13565.5,53,6,8285.64,1,10000,0.828564,3,10,0,4098.58,0,16,7,3,1,86940,52499,35137,14257,0.334384615,0.32811875,0.390411111,1
0,0,40,10,12000,0.643614167,3624.78,39,6,6600.7,1,11722.09,1.98021,1,1,1,976.84,2000,22,12,5,2,64306.65,32700.65,15574.65,3808,0.618333173,0.454175694,0.432629167,0
121,0,39,91,40000,0.281596,9757.76,9999,6,19980.15,0,0,1.598412,1,0,0,0,0,372,143,9,5,101733.71,53413.49,15381.05,10264.3,0.211945229,0.222556208,0.128175417,0
36,0,47,10,16000,0.985668125,14982.16,9999,6,12898.17,0,0,2.579634,0,0,0,0,0,45,33,13,7,170447.08,108384.2,52793.69,15762.69,1.06529425,1.129002083,1.099868542,0
94,2,30,52,30000,0.414146,11802.93,9999,6,5703.67,0,0,0.46245973,0,0,0,0,0,42,26,18,10,54320.88,40039.92,30276.22,12538.38,0.135126567,0.222444,0.336402444,0
103,0,48,4,50000,0.01398,664.05,9999,3,257,0,0,0.01542,1,0,0,0,0,1,1,1,1,699,699,699,699,0.01398,0.01398,0.01398,0
121,0,30,5,50000,0.8875,42155.3,9999,3,36124,0,0,1.44496,0,0,0,0,0,8,8,8,4,108619,108619,108619,44375,0.749096552,0.749096552,0.749096552,1
16,2,22,7,3000,0.389146667,2297.34,147,6,2190.69,1,1464.47,1.314414,4,1,0,122.04,0,53,53,34,27,2779.1,2779.1,1264.68,933.36,0.154394444,0.154394444,0.14052,0
121,0,30,16,10500,0.028666667,670,9999,6,404.63,0,0,0.0971112,6,0,0,0,0,38,10,3,2,26268.27,635.46,352.5,301,0.208478333,0.010086667,0.011190476,1
1,2,31,89,3000,0,676.5,9999,6,763.08,0,0,0.3662784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
101,0,48,96,11000,0.209090909,2184.9,9999,6,485.03,0,0,0.076583684,0,0,0,0,0,22,4,4,1,4414.35,3526.03,3526.03,2300,0.033442045,0.053424697,0.106849394,0
55,0,29,4,3000,0.002666667,2638.87,9999,4,2358.67,0,0,0.2830404,0,0,0,0,0,33,33,28,0,3991.19,3991.19,3564.79,0,0.332599167,0.332599167,0.396087778,0
47,0,35,7,28000,0.028064286,746.51,9999,6,2603,0,0,0.221531915,0,0,0,0,0,37,33,16,4,24145.2,19817.2,4660.4,777.8,0.14037907,0.130376316,0.055480952,0
2,0,23,3,2000,0.94642,1798.2,9999,3,1622.63,0,0,0.319205902,1,0,0,0,0,3,3,3,1,1854,1854,1854,900,0.309,0.309,0.309,0
13,0,30,58,16500,0.484848485,7599.85,9999,6,3743.19,0,0,0.998184,0,0,0,0,0,115,29,2,1,40261.24,21926.95,11000,8000,0.221825014,0.221484343,0.222222222,0
13,0,30,1,8000,0.967625,6966.9,9999,1,7741,0,0,0.92892,0,0,0,0,0,4,4,4,4,7741,7741,7741,7741,0.967625,0.967625,0.967625,0
115,2,24,23,14000,0.756666429,8449,9999,6,5606,0,0,1.640780488,2,5,0,2395,0,14,7,4,2,56906,45890,29717,8900,0.33872619,0.546309524,0.707547619,0
35,0,32,55,200000,0.33199005,45745.64,44,6,53325.75,1,83910.57,3.55505,4,2,0,18501.23,0,82,46,27,11,215650.83,114547.63,81483.61,50190.51,0.089854513,0.095456358,0.135806017,1
51,0,41,6,10000,0.9844,9317.29,9999,6,7770.17,0,0,0.4662102,0,0,0,0,0,16,16,6,2,55574.4,55574.4,26093.9,9836,0.92624,0.92624,0.869796667,0
117,0,33,22,22000,0.07531,680.39,30,6,2910.77,2,2196.575,0.684887059,3,10,3,1399.43,1666.67,63,24,11,4,18728.03,9333,5069.5,696.2,0.117417116,0.086416667,0.076810606,1
120,0,36,15,11500,0.948347826,10348.53,9999,6,5644.78,0,0,0.483838286,0,0,0,0,0,66,32,6,2,80924.09,39529.2,27337,10906,0.732344706,0.699631858,0.926677966,0
30,2,24,19,22500,0,872.32,9999,6,70248.98,0,0,16.8597552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,52,15,20000,0.9835515,17649.73,30,6,26289.3,1,19000,2.354265672,4,1,6,1583.33,9000,31,10,8,6,104692,51750,28050,19600,0.436216667,0.43125,0.4675,1
62,2,25,10,70000,0.060110571,170.35,11,6,18493.99,2,23595.71,2.610916235,0,3,0,4349.37,0,59,37,21,6,173044.19,112184.18,48784.48,163,0.342661762,0.350575563,0.286967529,0
103,0,32,11,42000,0.051625476,1691.71,9999,6,2679.39,0,0,0.267939,2,2,0,1630,0,56,23,16,6,26356.14,3196.52,2407.63,1773.6,0.077064737,0.016648542,0.023604216,1
16,0,38,1,50000,0.46624,20980.8,9999,1,23312,0,0,0.624428571,0,0,0,0,0,2,2,2,2,23312,23312,23312,23312,0.46624,0.46624,0.46624,0
6,0,35,11,39000,0.605128205,22420,270,6,18157.47,0,0,2.1788964,0,1,0,1195.42,0,21,15,9,2,169452.66,119547,51834,23592,0.548390485,0.63252381,0.523575758,0
16,2,27,23,13000,0.377787692,2244.87,12,6,1504.6,2,1769.14,0.250766667,0,4,0,508.38,0,311,196,136,51,21799.08,13477.56,9964.55,4911.24,0.24356514,0.251917009,0.311392188,0
0,2,27,21,16000,0.10567875,3885.49,303,6,6413.93,0,0,1.924179,4,5,1,304.11,11333.33,71,42,30,15,13494.55,7757.58,4195.27,1354.74,0.070284115,0.080808125,0.087401458,0
13,0,38,10,14000,0.986285714,13117.6,9999,6,6155.57,0,0,0.14773368,0,0,0,0,0,10,5,3,1,52991.4,43033,23820,13800,0.563738298,0.672390625,0.700588235,1
62,2,24,9,6000,1.001,5700,9999,6,5115,0,0,0.520169492,0,0,0,0,0,28,9,5,3,55539.66,35996,17996,5998,1.028512222,0.999888889,0.999777778,0
13,2,29,19,20000,0,9015.12,9999,6,3321.73,0,0,0.7972152,2,0,0,0,0,2,2,2,0,10010.4,10010.4,10010.4,0,0.16684,0.16684,0.16684,0
81,0,36,1,3000,0.517566667,1397.43,9999,1,1552.7,0,0,0.096043299,0,0,0,0,0,6,6,6,6,1552.7,1552.7,1552.7,1552.7,0.517566667,0.517566667,0.517566667,1
62,2,29,5,20000,0.9866615,18746.57,9999,5,19920.25,0,0,2.39043,0,0,0,0,0,18,18,16,13,99577.23,99577.23,59721.23,19733.23,0.9957723,0.9957723,0.995353833,0
132,0,39,16,20000,0.988391,18762.33,9999,6,14191.97,0,0,0.946131333,0,0,0,0,0,53,13,8,3,213402.14,99856.43,57746.97,19994.97,0.889175583,0.832136917,0.9624495,0
121,0,29,3,3000,1.952,2849.86,9999,3,2947.95,0,0,0.176877,0,0,0,0,0,15,15,15,3,11684,11684,11684,5848,1.298222222,1.298222222,1.298222222,0
85,0,53,14,40000,0.5508545,17368.81,303,6,9576.97,0,0,0.7661576,2,2,1,3166.66,1666.67,9,4,3,2,156340.7,93225,58225,40000,0.39085175,0.405326087,0.485208333,1
16,2,37,83,16500,0.729575758,11434.95,529,6,7380.11,0,0,1.7712264,0,0,0,0,0,31,18,11,7,84042,51449,26218,12038,0.424454545,0.519686869,0.529656566,0
68,0,40,9,5000,0.773768,3386.43,9999,6,2708.01,0,0,0.057822278,0,1,0,300.83,0,28,18,9,3,23475,17133,10200,3560,0.558928571,0.5711,0.68,0
120,0,23,12,2000,1.024,1894.27,9999,6,1707.69,0,0,0.365933571,0,0,0,0,0,17,7,3,1,21073.91,12120,6060,2040,0.957905,1.01,1.01,0
121,0,45,15,40000,0.93430625,35366.46,9999,6,38304.21,0,0,4.5965052,0,0,1,0,3333.33,94,43,21,8,419476.93,227660,111665,37201,0.873910271,0.948583333,0.930541667,0
99,2,20,5,10000,0.482321,2850,60,5,3505.74,2,3250,0.4206888,1,2,1,541.67,416.67,14,14,5,1,10919.28,10919.28,5923.5,3000,0.2183856,0.2183856,0.19745,1
38,2,26,5,2000,0.99831,1796.96,9999,1,1996.62,0,0,0.1597296,0,0,0,0,0,41,41,41,41,2050.62,2050.62,2050.62,2050.62,1.02531,1.02531,1.02531,1
102,0,30,6,15000,0.8396,11964.3,9999,6,6453.68,0,0,0.900513488,0,0,0,0,0,5,5,2,1,27783.2,27783.2,27141,12586,0.308702222,0.308702222,0.603133333,0
74,2,22,14,5000,0.872314,3477.2,12,6,2372,3,1595.8,0.694243902,0,8,0,868.95,0,85,41,21,6,21701.18,15275.74,9106.34,3900.99,0.417330385,0.526749655,0.607089333,1
84,0,38,55,58000,0.28086931,8243.37,30,6,11013.73,2,5871.04,0.677768,2,6,0,8399.85,0,65,32,25,20,96463.11,59113.71,26200.49,8661.49,0.144839505,0.169866983,0.150577529,1
97,0,47,7,12000,0.996333333,11358.2,9999,6,8350.86,0,0,0.677096757,0,0,0,0,0,20,18,10,3,73856,65956,36956,11956,1.025777778,1.0305625,1.026555556,0
129,0,28,8,8000,0.522745,3972.86,9999,6,2990.69,0,0,0.4486035,0,0,0,0,0,93,86,52,13,25851.01,20978.01,11407.99,4181.96,0.403922031,0.437041875,0.475332917,0
68,0,35,6,2000,0.280135,1466.85,100,6,1135.24,1,927.14,0.02724576,0,1,0,77.26,0,35,35,22,6,10986.02,10986.02,9004.58,397.75,0.915501667,0.915501667,1.500763333,0
102,0,58,14,30000,0,6185.14,9999,6,35361.09,0,0,2.467052791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,35,18,60000,0.024103167,1373.88,9999,6,2063.83,0,0,0.09906384,0,0,0,0,0,241,22,11,6,48788.26,13076.27,2093.4,1605.9,0.067761472,0.036322972,0.01163,0
129,0,51,14,21000,1.021,7804.91,147,6,6401.62,1,18300,0.640162,1,1,0,1525,0,68,32,14,3,89770.13,49841.77,25000.75,20177,0.39372864,0.395569603,0.396837302,0
54,0,42,14,4500,0.818446667,3498.86,9999,6,2150.03,0,0,0.368576571,0,0,0,0,0,148,77,50,12,32998.43,18243,10612.63,3683.01,0.970542059,0.868714286,0.786120741,0
121,0,37,5,1,0,0,9999,5,3472.44,0,0,0.347244,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2,36,60,200000,0.03043,0,289,6,33569.08,0,0,1.61131584,3,1,0,6074.01,0,35,16,0,0,360499.92,185217.14,0,0,0.1502083,0.154347617,0,0
62,2,47,19,14000,0.291427857,2285.79,60,6,2032.27,3,2500.64,0.812908,1,6,0,1673.89,0,35,7,3,2,37636.55,14746.51,6349.1,2391.1,0.224027083,0.17555369,0.151169048,1
74,0,32,19,7500,0.331546667,1254,87,6,3661.31,1,6999.6,1.464524,3,2,0,795.59,0,14,6,2,2,57539.6,20552.1,1300,1300,0.639328889,0.456713333,0.057777778,0
27,2,21,5,2000,0.16284,554.24,101,5,912.54,1,572.5,0.182508,3,2,1,65.36,83.33,11,11,1,0,1184.22,1184.22,9.9,0,0.118422,0.118422,0.00165,0
1,2,33,54,9000,0.905111111,7738.7,9999,6,6587.71,0,0,1.0540336,0,0,0,0,0,15,8,3,1,85877,46114,20296,8146,0.795157407,0.853962963,0.751703704,0
94,0,29,2,15000,0.078746,507.42,13,2,7951.96,1,13948.47,1.363193143,0,1,0,1162.37,0,6,6,6,1,15282.6,15282.6,15282.6,600,0.50942,0.50942,0.50942,0
135,0,46,15,23500,0.081560426,0,9999,1,2006.37,0,0,0.3009555,0,2,0,958.33,0,2,2,2,2,11500,11500,11500,11500,0.489361702,0.489361702,0.489361702,0
1,2,36,58,66500,0.179398496,6328.41,9999,6,10022.33,0,0,1.541896923,0,0,0,0,0,168,66,25,10,357595.23,155851.61,40240,11930,0.465618789,0.390605539,0.201704261,0
6,1,50,15,29000,0.763852069,14844.86,9999,6,14460.47,0,0,1.577505818,0,7,5,894.33,5833.33,86,33,19,8,226871.9,118019.6,66269.5,20266,0.75247728,0.678273563,0.761718391,1
72,2,28,15,15000,0.039613333,13796.94,9999,6,12596.89,0,0,0.987991373,5,0,0,0,0,116,76,73,13,23420.53,5538.17,2758.57,601.2,0.130114056,0.061535222,0.061301556,0
131,0,40,8,70000,0.299178429,19895.37,9999,6,8031.94,0,0,1.376904,0,0,0,0,0,78,74,47,8,66897.55,57574.55,34484.14,20934.49,0.180804189,0.179920469,0.202847882,1
72,0,35,3,20000,0.9804,18627.6,9999,3,6905.33,0,0,0.690533,0,0,0,0,0,8,8,8,2,20650,20650,20650,19600,0.344166667,0.344166667,0.344166667,0
102,0,25,3,20000,0.6890115,13091.22,9999,2,9129.52,0,0,1.190806957,0,1,0,337.45,0,17,17,17,14,18259.03,18259.03,18259.03,13780.23,0.45647575,0.45647575,0.45647575,1
52,2,29,19,6500,0.032,5325.99,9999,6,4272.14,0,0,2.848093333,5,0,0,0,0,16,4,3,1,14700.1,2700,1700,200,0.224429008,0.072,0.087179487,0
59,1,25,7,8000,1.875125,7476.5,9999,6,5508.12,0,0,2.203248,2,0,0,0,0,14,14,7,3,23505.21,23505.21,16835,14973,0.489691875,0.489691875,0.701458333,0
68,2,28,7,50000,0.1059776,1899.09,59,5,8469.04,3,9452.183333,1.0162848,1,8,0,3298.88,0,18,18,6,1,44229,44229,21099,2000,0.180526531,0.180526531,0.14066,1
30,2,23,16,2000,0.636035,1208.47,9999,6,1103.39,0,0,0.662034,3,0,0,0,0,40,38,29,18,3590.18,3574.18,2682.94,1300.01,0.149590833,0.297848333,0.447156667,0
10,2,28,26,14500,0.429834483,5920.97,702,6,4780.03,0,0,3.186686667,0,0,0,0,0,176,76,37,8,72336.26,37888.66,11504.27,6232.6,0.415725632,0.435501839,0.264465977,0
66,2,29,21,100000,0.02851,1232.15,119,6,3028.84,1,6050.82,0.0908652,1,3,0,1297.8,0,44,19,10,5,28551.4,15101.8,4832.8,2839,0.023792833,0.025169667,0.016109333,0
46,0,35,10,6000,0.716666667,4082.37,9999,6,1682.16,0,0,0.593703529,0,0,0,0,0,7,5,2,1,17360,12694,7950,4300,0.361666667,0.352611111,0.441666667,0
46,2,24,11,25000,0.84032,19957.6,9999,6,6813.36,0,0,1.022004,0,0,0,0,0,14,14,3,1,41112.06,41112.06,24035.87,21000,0.316246615,0.316246615,0.358744328,0
73,0,33,22,12000,0.058889167,671.34,9999,6,561.22,0,0,0.112244,0,0,0,0,0,42,30,7,3,4309.53,3928.53,1616.67,706.67,0.044890938,0.054562917,0.0449075,0
1,0,32,10,60000,0.010053333,590.47,9999,6,439.84,0,0,0.04932785,0,0,0,0,0,66,65,17,9,40534.55,3521.55,811.55,595.2,0.08188798,0.011359839,0.005072188,0
102,2,26,5,4500,0.360111111,862.6,44,4,2778.17,1,4275,0.3333804,2,1,0,356.25,0,4,4,2,1,9595,9595,5400,900,0.533055556,0.533055556,0.4,1
16,0,33,19,90000,0.136043556,11812.6,9999,6,17329.42,0,0,0.83181216,0,0,0,0,0,926,482,262,86,399944.96,174350.51,72745.88,15146.32,0.416609333,0.322871315,0.269429185,0
94,0,34,19,36000,0.000777778,26.1,16,6,19010.58,1,19882.36,1.901058,2,1,2,1656.86,13583.33,10,6,2,0,158056,80996,31859,0,0.449022727,0.413244898,0.294990741,0
11,0,38,11,4500,0.880488889,3764.09,9999,6,3635.55,0,0,0.415491429,0,0,0,0,0,34,22,11,6,40964.5,26106.1,12854.2,3954.2,0.827565657,0.966892593,0.952162963,0
83,2,35,4,4500,0.890666667,3714.13,9999,4,2704.81,0,0,0.499349538,0,0,0,0,0,4,4,3,1,8000,8000,7000,4000,0.444444444,0.444444444,0.518518519,0
17,0,33,23,39000,0.532582564,15097.82,24,6,16067.94,4,8599.42,0.9640764,0,4,5,2866.47,10750,118,118,55,18,52719.86,52719.86,22876.29,6680.44,0.236411928,0.236411928,0.195523846,0
51,2,27,14,10000,0.493559,3919.95,9999,6,10734.84,0,0,1.2881808,0,0,0,0,0,2,0,0,0,1570,0,0,0,0.013083333,0,0,0
18,2,26,8,45000,0.207052,6079.24,147,6,10230.51,1,35008,2.4553224,1,1,0,2917.33,0,68,63,50,15,72802.28,60660.28,13214.03,6380,0.231118349,0.224667704,0.097881704,0
139,2,25,11,12500,0.5168488,6137.58,9999,6,2288.78,0,0,0.230801345,0,0,0,0,0,165,95,43,22,24899.29,16242.92,9960.76,6494.43,0.275130276,0.282485565,0.326582295,0
94,0,35,12,30000,1.394333333,39734.22,9999,6,27623.71,0,0,4.1435565,0,0,0,0,0,38,25,13,7,280415.5,193520.5,101345,41822,0.849743939,1.075113889,1.126055556,0
103,0,35,56,59000,0.349152542,19000,9999,5,4852.47,0,0,0.3881976,1,0,1,0,1666.67,0,0,0,0,0,0,0,0,0,0,0,0
40,2,39,23,87500,0.165984343,9822.19,46,6,12835.33,4,5822.135,1.426147778,0,9,0,5874.41,0,49,28,16,9,82196.13,34902,18712,10340,0.097043837,0.070366935,0.07128381,1
130,0,38,9,2000,1.0025,1891.45,9999,6,1661.21,0,0,0.203413469,0,0,0,0,0,15,12,5,1,17849.97,11947.97,5970,1997,0.991665,0.995664167,0.995,0
80,0,43,9,6000,1.743613333,9392.56,9999,6,3267.83,0,0,0.1960698,0,0,0,0,0,75,65,58,29,32079.11,24782.79,15709.53,10461.68,0.668314792,0.688410833,0.872751667,0
0,2,23,3,45000,0.515511111,22038.1,9999,3,11562.12,0,0,1.982077714,0,0,0,0,0,16,16,16,3,34670.36,34670.36,34670.36,23190,0.256817481,0.256817481,0.256817481,0
113,2,24,2,2000,1,1800,9999,1,2000,0,0,0.393442623,0,0,0,0,0,1,1,1,1,2000,2000,2000,2000,1,1,1,1
120,0,28,26,42500,0.020303059,819.74,9999,6,10016.74,0,0,1.6026784,0,0,0,0,0,114,101,54,20,107904.83,70117.2,26484.42,862.88,0.362705311,0.274969412,0.207720941,0
18,2,24,22,10500,0.342857143,3420,9999,6,2381.33,0,0,0.921805161,0,0,0,0,0,18,6,3,1,36016.3,19307,7980,3600,0.307831624,0.306460317,0.253333333,0
112,2,26,21,6500,0.295096923,1653.77,163,6,1498.68,0,0,0.438638049,5,2,4,342.41,1333.33,18,3,2,1,6958.15,1944.8,1788.8,789,0.103852985,0.049866667,0.091733333,0
88,2,26,18,8000,0.97775,7239.58,9999,6,6670.52,0,0,0.5336416,0,0,0,0,0,51,24,10,2,95621.03,47782,23822,7822,0.996052396,0.995458333,0.992583333,0
54,0,47,18,3000,0.079966667,227.9,9999,6,3695.52,0,0,0.47684129,1,0,0,0,0,38,28,19,5,79127.58,19729.48,4331.65,231.9,0.732662778,1.096082222,0.481294444,0
112,2,45,77,200000,0.27270935,27083,20,6,54565.84,3,41797,2.381054836,1,28,0,27252.17,0,337,127,34,13,761973.98,284219.05,111753.76,28482.76,0.317489158,0.236849208,0.186256267,1
120,0,28,5,2000,1,1900,9999,5,800,0,0,0.12972973,0,0,0,0,0,14,14,7,1,9285,9285,8150,2000,0.9285,0.9285,1.358333333,0
129,2,27,12,8000,0.26875,2042.5,9999,6,5252.97,0,0,0.508351935,2,0,0,0,0,52,6,4,1,24157.75,7702,7660,2150,0.251643229,0.160458333,0.319166667,0
1,2,34,23,84000,0.132616429,10343.12,9999,6,3974.81,0,0,0.1362792,0,0,0,0,0,180,78,60,17,80802.68,37362.48,25945.27,12904.78,0.080161389,0.074131905,0.102957421,0
20,0,23,7,5000,1.0098,4747.13,9999,6,4096.71,0,0,1.229013,0,0,0,0,0,11,10,7,2,34675,29676,14921,5049,0.990714286,0.9892,0.994733333,0
62,0,23,4,2000,0.472,1894.1,9999,4,1991.97,0,0,0.1195182,0,0,0,0,0,13,13,8,2,6354,6354,4354,944,0.79425,0.79425,0.725666667,0
52,0,30,7,20000,0.3069775,2120.3,30,6,3000.28,3,2237.543333,0.2400224,2,8,0,2217.55,0,15,9,3,1,49387,35444,13989,3894,0.352764286,0.295366667,0.23315,1
71,0,26,22,14500,0.282758621,3892.93,9999,6,3275.34,0,0,0.3930408,0,0,0,0,0,39,28,16,2,206949.47,36129.47,11963.97,4100,0.792909847,0.415281264,0.275033793,0
89,0,44,11,27500,0.677774545,17706.86,9999,6,6212.8,0,0,0.745536,0,0,0,0,0,55,38,19,13,50256.85,43496.59,18962.3,18630.8,0.213178579,0.300494577,0.250327393,0
11,0,35,12,46000,0.760826087,33248.1,9999,6,14686.95,0,0,0.990131461,0,3,0,5013.17,0,20,16,9,6,128394.8,85408,82728,34990,0.354681768,0.391779817,0.701084746,0
131,0,32,15,40000,0.4173615,13297.56,205,6,8392.37,0,0,0.689783836,1,1,1,3333.07,2083.33,11,5,3,1,217716.88,43600,33300,14000,0.473297565,0.181666667,0.2775,0
28,0,44,6,10000,0.98958,9398.25,9999,5,9197,0,0,2.20728,0,0,0,0,0,12,12,8,2,46038.9,46038.9,28390.9,9887.8,0.920778,0.920778,0.946363333,1
1,0,48,63,23000,0.105242609,2299.55,9999,6,1044.79,0,0,0.136276957,0,0,0,0,0,92,29,13,8,21754.91,7313.56,3342.76,2420.58,0.070632825,0.052996812,0.048445797,0
32,2,40,61,5000,0.9992,4693.1,9999,6,4226.52,0,0,1.127072,0,0,0,0,0,15,6,3,1,60138,30025,15013,4996,1.0023,1.000833333,1.000866667,0
139,0,30,15,52000,0.644593462,31839.39,9999,6,17387.48,0,0,1.696339512,0,0,0,0,0,32,29,21,12,137844.68,113912.68,61351.74,33510.86,0.311865792,0.434781221,0.451115735,0
74,2,31,4,30000,0.151033333,9673.85,9999,2,8354.33,0,0,1.432170857,0,0,0,0,0,2,2,2,1,10875,10875,10875,4523,0.2175,0.2175,0.2175,0
135,2,23,7,26000,0.905692308,22370.12,9999,6,10680.72,0,0,1.602108,0,0,0,0,0,18,18,10,4,64098.01,64098.01,42442.5,23548,0.445125069,0.445125069,0.544134615,0
37,2,31,7,3000,1.013333333,2848.1,9999,6,1352.46,0,0,0.172654468,0,0,0,0,0,28,15,12,2,18240.63,15519,11919,3040,0.868601429,0.862166667,1.324333333,0
21,2,30,36,2500,0.558068,1134.86,9999,6,510.03,0,0,0.102006,0,0,0,0,0,49,41,37,13,1295.42,1263.42,955.97,200.58,0.064771,0.084228,0.127462667,0
121,0,39,12,50000,0.99378,46965.15,9999,6,42579.29,0,0,4.257929,0,0,0,0,0,62,28,13,3,605027,300320,149852,49689,1.008378333,1.001066667,0.999013333,0
52,0,45,15,50000,0.984,46739.32,9999,6,25537.44,0,0,2.785902545,1,0,0,0,0,23,10,3,2,307567.4,149023.6,69200,49200,0.512612333,0.496745333,0.461333333,0
51,0,30,8,22500,0.077466222,131.1,49,3,5246.32,1,9500,1.2591168,1,1,2,791.67,1666.67,4,4,4,1,10287,10287,10287,138,0.1524,0.1524,0.1524,0
114,0,24,3,2000,0.969,1827.8,9999,3,1912.67,0,0,0.294256923,0,0,0,0,0,4,4,4,1,5774,5774,5774,1938,0.962333333,0.962333333,0.962333333,0
66,0,41,14,8000,1.00225,7593.35,9999,6,5658.86,0,0,0.485045143,0,0,0,0,0,10,6,3,1,71060,39703,23936,8010,0.740208333,0.827145833,0.997333333,0
84,0,36,74,72500,0.695191172,47500,865,6,34497.96,0,0,5.74966,1,0,0,0,0,11,8,4,1,287199.3,221149.3,115550,50000,0.330114138,0.508389195,0.531264368,0
38,2,31,11,30000,0.127,3619.5,9999,6,937.01,0,0,0.0562206,0,0,0,0,0,20,12,8,2,9861.93,6559.04,4553.77,3810,0.035221179,0.036439111,0.050597444,1
46,0,38,18,8000,0.44380125,968.43,30,6,1993.9,4,1370.365,0.215556757,3,6,0,1076.19,0,15,13,6,2,14359.91,6943.11,3530.58,2225,0.149582396,0.144648125,0.1471075,1
45,0,27,6,20000,0.4476645,7626.6,30,6,3685.13,3,3701.136667,0.279883291,1,3,0,925.28,0,20,20,5,2,20064.68,20064.68,12048.6,8000,0.167205667,0.167205667,0.20081,1
86,2,27,7,6000,1,5605,9999,5,4760,0,0,0.5712,1,0,0,0,0,3,3,3,1,11900,11900,11900,6000,0.991666667,0.991666667,0.991666667,0
133,0,49,10,10500,0.329624762,2451.95,60,6,2872.94,4,2640.175,0.430941,1,4,1,880.06,166.67,55,27,7,3,42749.01,17653.1,6053,2553,0.445302188,0.280207937,0.19215873,1
68,0,46,29,22500,0.340866667,7286.02,405,6,4556.27,0,0,3.037513333,0,0,0,0,0,40,26,17,6,69741.4,36859.4,24056.9,7669.5,0.258301481,0.273032593,0.356398519,0
17,0,39,78,92500,0.130941514,10851.22,163,6,3077.78,0,0,0.335757818,0,1,0,500,0,115,59,45,17,42415.68,18007.77,14350.87,12112.09,0.038212324,0.032446432,0.051714847,0
36,0,32,12,50000,0.3311742,11476,81,6,8876.96,1,10611.37,1.0652352,5,2,1,3239.28,2083.33,45,18,3,1,159682.12,27554.82,16482,12072,0.266136867,0.0918494,0.10988,1
1,2,24,16,2000,0.198185,1189.66,211,6,869.5,0,0,0.074,3,1,0,95.71,0,72,30,16,7,2563.29,1295.87,772.76,319.81,0.10680375,0.107989167,0.128793333,0
1,2,33,69,47000,0.299765957,13383.81,9999,6,15181.33,0,0,1.059162558,2,0,0,0,0,18,10,5,2,168781,90831,40235,14089,0.299257092,0.322095745,0.28535461,0
120,0,39,5,2000,0.482175,687.8,55,4,748.83,1,1442.11,0.195346957,1,1,0,120.18,0,19,19,12,7,4195.82,4195.82,2290.82,716,0.5244775,0.5244775,0.381803333,1
54,0,31,12,9500,0.106105263,957.6,9999,6,683.39,0,0,0.178275652,0,0,0,0,0,21,12,7,1,6179,4736,2836,1000,0.06179,0.083087719,0.099508772,0
121,2,29,4,6500,0.154893846,956.47,9999,4,672.27,0,0,0.067227,0,0,0,0,0,30,30,21,10,3699.93,3699.93,3181.06,1534.81,0.1849965,0.1849965,0.205229677,0
81,0,30,5,30000,0.974910667,27784.95,9999,4,11893.31,0,0,1.189331,0,0,0,0,0,20,20,18,4,47574.24,47574.24,47548.73,29247.32,0.4757424,0.4757424,0.594359125,0
34,2,24,10,2000,0.99865,1897.43,9999,6,1235.85,0,0,0.148302,1,0,0,0,0,127,99,52,10,9994.07,7471.58,3994.17,1997.3,0.555226111,0.622631667,0.665695,0
84,0,26,24,9000,0.669777778,0,446,6,3254.15,0,0,0.796934694,4,0,1,0,8083.33,19,12,10,4,21506.96,20074.5,17987.5,6020,0.282986316,0.436402174,0.666203704,0
121,0,31,58,8000,1,7594.99,865,6,6852.74,0,0,0.8223288,0,0,0,0,0,43,22,10,4,98709,50850,24000,8000,1.02821875,1.059375,1,0
75,0,35,2,10000,0.172418,0,9999,2,4177.29,0,0,0.5012748,0,0,1,0,416.67,3,3,3,0,4999.01,4999.01,4999.01,0,0.2499505,0.2499505,0.2499505,0
16,0,43,18,100000,0.041649,3955.84,9999,6,5125.43,0,0,0.08200688,0,0,0,0,0,839,480,239,81,103182.08,36637.78,14818.38,4158.9,0.085985067,0.061062967,0.0493946,0
17,0,33,63,57000,0.120077895,7460.87,77,6,9909.41,1,13910.18,2.765416744,5,1,0,1159.18,0,126,103,56,20,22618.41,16038.47,7484.26,2743.25,0.033067851,0.046896111,0.043767602,0
84,0,34,86,12000,0.291666667,0,9999,6,23173.71,0,0,4.713296949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,0,28,10,60000,0.000133333,25203.62,9999,5,23643.08,0,0,1.4185848,0,0,0,0,0,2,2,1,0,60700,60700,35700,0,0.216785714,0.216785714,0.198333333,1
